,ccn,ccn_lat,ccn_lng,county,county_border_lat,county_border_lng,distance,driving_dist
0,310054,40.8105891,-74.2046182,36119,40.99720456915639,-73.89397161452366,20.71650033202664,34.8 mi
1,310054,40.8105891,-74.2046182,36119,41.02318986963047,-73.89005727798938,22.027988916847328,38.2 mi
2,310054,40.8105891,-74.2046182,36119,41.049247563091825,-73.89140569602341,23.21472949331865,28.1 mi
3,310054,40.8105891,-74.2046182,36119,41.07519815532912,-73.89471858901301,24.403091056830913,38.5 mi
4,310054,40.8105891,-74.2046182,36119,41.10128395787536,-73.89242283340892,25.853564456918622,32.7 mi
5,310054,40.8105891,-74.2046182,36119,41.12724554237408,-73.88783395204489,27.411390207678924,41.2 mi
6,310054,40.8105891,-74.2046182,36119,41.152449336107274,-73.89407374879647,28.632566754344783,34.4 mi
7,310054,40.8105891,-74.2046182,36119,41.173388595487424,-73.91403218003549,29.283563206197854,34.4 mi
8,310054,40.8105891,-74.2046182,36119,41.197700296646964,-73.9270413341698,30.403034580361986,34.9 mi
9,310054,40.8105891,-74.2046182,36119,41.220099163614506,-73.94515532465138,31.352563917285988,42.1 mi
10,310054,40.8105891,-74.2046182,36119,41.241601299159996,-73.96122520282276,32.36062781211612,42.5 mi
11,310054,40.8105891,-74.2046182,36119,41.26397640204225,-73.96911390865044,33.63502604228948,42.4 mi
12,310054,40.8105891,-74.2046182,36119,41.28454190995602,-73.94745620856094,35.37250801244324,52.0 mi
13,310054,40.8105891,-74.2046182,36119,41.30236319174844,-73.96760366548558,36.14234703604452,53.0 mi
14,310054,40.8105891,-74.2046182,36119,41.322174783028935,-73.9790687612768,37.238184002599894,46.9 mi
15,310054,40.8105891,-74.2046182,36119,41.32591266943373,-73.9440088602656,38.09477758313188,49.6 mi
16,310054,40.8105891,-74.2046182,36119,41.329392644712335,-73.90901834437824,39.00190932013965,53.2 mi
17,310054,40.8105891,-74.2046182,36119,41.332962907330604,-73.87424965671664,39.97358614584238,55.0 mi
18,310054,40.8105891,-74.2046182,36119,41.33652117068842,-73.83916625266886,41.010489642260154,60.6 mi
19,310054,40.8105891,-74.2046182,36119,41.33998214656172,-73.8041043206249,42.09612127096476,59.7 mi
20,310054,40.8105891,-74.2046182,36119,41.34365879378678,-73.76911111529796,43.24363391520272,62.2 mi
21,310054,40.8105891,-74.2046182,36119,41.347345927780474,-73.73417537374795,44.43654757773992,62.4 mi
22,310054,40.8105891,-74.2046182,36119,41.350958821088035,-73.6991217416912,45.67143376203922,64.9 mi
23,310054,40.8105891,-74.2046182,36119,41.35473804650954,-73.66406545735494,46.955277489279425,64.9 mi
24,310054,40.8105891,-74.2046182,36119,41.358115823178395,-73.62897164557248,48.25481961059723,64.2 mi
25,310054,40.8105891,-74.2046182,36119,41.361322209651604,-73.5937886244518,49.582540046946534,66.4 mi
26,310054,40.8105891,-74.2046182,36119,41.36502130476053,-73.55874150642984,50.963190977540464,71.3 mi
27,310054,40.8105891,-74.2046182,36119,41.35065179986585,-73.54636571167528,50.65777176818753,69.2 mi
28,310054,40.8105891,-74.2046182,36119,41.324550310038106,-73.54913455627805,49.24988817500196,68.7 mi
29,310054,40.8105891,-74.2046182,36119,41.29839752181946,-73.55040611555002,47.92179937305688,65.5 mi
30,310054,40.8105891,-74.2046182,36119,41.275725245295924,-73.53443351130869,47.44711989446002,66.0 mi
31,310054,40.8105891,-74.2046182,36119,41.253517545286726,-73.51584017060011,47.15957604598157,67.0 mi
32,310054,40.8105891,-74.2046182,36119,41.231164535402726,-73.49760099936243,46.92026823641663,69.4 mi
33,310054,40.8105891,-74.2046182,36119,41.210237723629476,-73.48802845385815,46.444275309686546,71.4 mi
34,310054,40.8105891,-74.2046182,36119,41.19679200522933,-73.51815209046919,44.63293059370754,66.8 mi
35,310054,40.8105891,-74.2046182,36119,41.18304493594663,-73.54804836609816,42.819175840516415,64.9 mi
36,310054,40.8105891,-74.2046182,36119,41.16934340522744,-73.5779127768653,41.009092298979795,64.0 mi
37,310054,40.8105891,-74.2046182,36119,41.15570627660004,-73.60785807774644,39.198926745280936,63.0 mi
38,310054,40.8105891,-74.2046182,36119,41.14230079538308,-73.6377050029069,37.40333796041297,55.7 mi
39,310054,40.8105891,-74.2046182,36119,41.128678487599394,-73.66769506014867,35.593708281741364,53.2 mi
40,310054,40.8105891,-74.2046182,36119,41.11464969995807,-73.69745918883716,33.77705081059129,52.0 mi
41,310054,40.8105891,-74.2046182,36119,41.10097470047854,-73.72723006364238,31.97637364910395,49.3 mi
42,310054,40.8105891,-74.2046182,36119,41.07887298578044,-73.71008269394287,31.76713899686524,48.1 mi
43,310054,40.8105891,-74.2046182,36119,41.05649754869104,-73.69183179691339,31.69456675424965,47.2 mi
44,310054,40.8105891,-74.2046182,36119,41.034530770073644,-73.6735625323403,31.740934658869843,48.1 mi
45,310054,40.8105891,-74.2046182,36119,41.01240243582443,-73.65540415471392,31.87860039566648,49.4 mi
46,310054,40.8105891,-74.2046182,36119,40.98801079211196,-73.6595683455823,30.983765643681153,50.8 mi
47,310054,40.8105891,-74.2046182,36119,40.968769616004344,-73.63624241424449,31.62651803478467,50.1 mi
48,310054,40.8105891,-74.2046182,36119,40.95013820309255,-73.61422578269277,32.30482345580192,50.4 mi
49,310054,40.8105891,-74.2046182,36119,40.93392377267921,-73.64189272210325,30.60166927844199,51.7 mi
50,310054,40.8105891,-74.2046182,36119,40.91767495603673,-73.66951780008625,28.914593556954273,51.7 mi
51,310054,40.8105891,-74.2046182,36119,40.90145046716278,-73.69716208251272,27.24440318576672,40.5 mi
52,310054,40.8105891,-74.2046182,36119,40.88532089846644,-73.72490202101709,25.59147165763836,48.3 mi
53,310054,40.8105891,-74.2046182,36119,40.873135763050854,-73.7534497486359,23.968578035231854,no results
54,310054,40.8105891,-74.2046182,36119,40.88180930212288,-73.7866173621103,22.388541448680687,32.5 mi
55,310054,40.8105891,-74.2046182,36119,40.890132438670214,-73.81960834084073,20.8531144716858,32.3 mi
56,310054,40.8105891,-74.2046182,36119,40.902786231990476,-73.84100724779209,20.03545546622437,29.2 mi
57,310054,40.8105891,-74.2046182,36119,40.90491493056479,-73.85739610621027,19.27450232606732,28.4 mi
58,310054,40.8105891,-74.2046182,36119,40.907451807018866,-73.88309555750547,18.08045042848863,28.3 mi
59,310054,40.8105891,-74.2046182,36119,40.916875822283174,-73.91553085156384,16.791414827425708,27.9 mi
60,310054,40.8105891,-74.2046182,36119,40.94121971939305,-73.9106354594342,17.809311798063735,29.0 mi
61,310054,40.8105891,-74.2046182,36119,40.96647477356103,-73.90180544563344,19.130473706628585,34.2 mi
62,310054,40.8105891,-74.2046182,36119,40.99200665618502,-73.89482356253143,20.460352933457827,33.9 mi
63,310054,40.8105891,-74.2046182,34017,40.786489522324096,-74.14751085704339,3.4187674984927416,4.0 mi
64,310054,40.8105891,-74.2046182,34017,40.778195184885725,-74.13140226208773,4.434573863125238,5.0 mi
65,310054,40.8105891,-74.2046182,34017,40.77023319079243,-74.11929620952198,5.261158283372934,6.1 mi
66,310054,40.8105891,-74.2046182,34017,40.777042915721545,-74.10642086555644,5.633660842924048,11.5 mi
67,310054,40.8105891,-74.2046182,34017,40.7669488895705,-74.0984233414981,6.319034802019598,11.5 mi
68,310054,40.8105891,-74.2046182,34017,40.76696335292629,-74.08835153022841,6.786177415577378,12.9 mi
69,310054,40.8105891,-74.2046182,34017,40.78107518831554,-74.0882910543843,6.415474453181018,12.6 mi
70,310054,40.8105891,-74.2046182,34017,40.79340052442976,-74.07782626797545,6.735031265313642,10.4 mi
71,310054,40.8105891,-74.2046182,34017,40.80268368175402,-74.06545594142067,7.296315311767348,10.1 mi
72,310054,40.8105891,-74.2046182,34017,40.80737220228708,-74.04752925622795,8.215833282171783,12.1 mi
73,310054,40.8105891,-74.2046182,34017,40.812841728958226,-74.03173637684152,9.039468045623556,20.0 mi
74,310054,40.8105891,-74.2046182,34017,40.8176783053006,-74.02324239833179,9.494477651280338,14.6 mi
75,310054,40.8105891,-74.2046182,34017,40.82105946019271,-74.01154983849915,10.118719062561263,16.3 mi
76,310054,40.8105891,-74.2046182,34017,40.811152834382405,-74.00322505043219,10.528884406220014,15.1 mi
77,310054,40.8105891,-74.2046182,34017,40.80096422261114,-73.99308663666673,11.079660483334939,16.5 mi
78,310054,40.8105891,-74.2046182,34017,40.79070787121851,-73.98974641713053,11.318819650973499,15.9 mi
79,310054,40.8105891,-74.2046182,34017,40.7777479108827,-73.999153316677,10.981244800096679,25.9 mi
80,310054,40.8105891,-74.2046182,34017,40.76470786793266,-74.00835548940525,10.742309083435977,16.4 mi
81,310054,40.8105891,-74.2046182,34017,40.751016184201795,-74.01523148721299,10.726300999890464,12.4 mi
82,310054,40.8105891,-74.2046182,34017,40.736529534521104,-74.01892248955888,10.97830690957088,12.4 mi
83,310054,40.8105891,-74.2046182,34017,40.721999993985904,-74.02223669942784,11.33492342514928,12.4 mi
84,310054,40.8105891,-74.2046182,34017,40.70739605475744,-74.02494211507543,11.797545895283509,14.8 mi
85,310054,40.8105891,-74.2046182,34017,40.693375291662605,-74.03032017444906,12.195596420201671,21.3 mi
86,310054,40.8105891,-74.2046182,34017,40.679990711455005,-74.03857555725209,12.525182430239234,19.9 mi
87,310054,40.8105891,-74.2046182,34017,40.666525087156096,-74.04663352124938,12.937920164532715,19.8 mi
88,310054,40.8105891,-74.2046182,34017,40.653161286781135,-74.05480904740239,13.406448119465045,20.9 mi
89,310054,40.8105891,-74.2046182,34017,40.651787096503895,-74.07347334696006,12.939891096111095,27.5 mi
90,310054,40.8105891,-74.2046182,34017,40.6489954683081,-74.09223190765924,12.61719995892955,26.9 mi
91,310054,40.8105891,-74.2046182,34017,40.64764197235572,-74.11160241090184,12.263312383668024,25.7 mi
92,310054,40.8105891,-74.2046182,34017,40.643779837281755,-74.13053051033819,12.157297498473255,20.9 mi
93,310054,40.8105891,-74.2046182,34017,40.642920914763664,-74.14992325790092,11.930109125814605,23.6 mi
94,310054,40.8105891,-74.2046182,34017,40.649558302002774,-74.15732280946698,11.395160607753976,24.0 mi
95,310054,40.8105891,-74.2046182,34017,40.66211651349667,-74.14697048153803,10.690176811822672,18.3 mi
96,310054,40.8105891,-74.2046182,34017,40.674642490154746,-74.1365511486321,10.043290958630903,17.2 mi
97,310054,40.8105891,-74.2046182,34017,40.6871945451708,-74.12618978034635,9.459930361410487,15.9 mi
98,310054,40.8105891,-74.2046182,34017,40.69969075737654,-74.11568917187334,8.96266873931433,19.0 mi
99,310054,40.8105891,-74.2046182,34017,40.71293294596712,-74.11854573253395,8.110494563673887,10.3 mi
100,310054,40.8105891,-74.2046182,34017,40.727210184799475,-74.11967876272938,7.2741691395707475,13.3 mi
101,310054,40.8105891,-74.2046182,34017,40.740906746474856,-74.11976463792149,6.547305704143644,14.0 mi
102,310054,40.8105891,-74.2046182,34017,40.740849070492466,-74.13879567871977,5.921133032292861,9.5 mi
103,310054,40.8105891,-74.2046182,34017,40.73366851800065,-74.15429770182851,5.92949650767008,8.3 mi
