ccn,ccn_lat,ccn_lng,county,county_border_lat,county_border_lng,distance
150165,41.538216,-87.512311,17093,41.71954822183391,-88.60185099402905,57.630163519169216
150165,41.538216,-87.512311,17093,41.71982602307737,-88.57666914280412,56.36598758515506
150165,41.538216,-87.512311,17093,41.72010316976481,-88.55148032593819,55.103140481670536
150165,41.538216,-87.512311,17093,41.720657938937634,-88.52624998681915,53.84439206312113
150165,41.538216,-87.512311,17093,41.721351811794634,-88.50105111402448,52.59166278115345
150165,41.538216,-87.512311,17093,41.72135168917683,-88.47626544588573,51.35050570583054
150165,41.538216,-87.512311,17093,41.72168738000512,-88.45097253587616,50.09168531592507
150165,41.538216,-87.512311,17093,41.722044884324575,-88.42607583917719,48.85549393458998
150165,41.538216,-87.512311,17093,41.722322662426464,-88.40080346843945,47.601798548311045
150165,41.538216,-87.512311,17093,41.72259981396461,-88.37553516259952,46.35113051077487
150165,41.538216,-87.512311,17093,41.72287720336054,-88.3510096210781,45.140321692776034
150165,41.538216,-87.512311,17093,41.723310336848115,-88.32592159705011,43.907952995863695
150165,41.538216,-87.512311,17093,41.723835521937374,-88.30066784906774,42.67306644850792
150165,41.538216,-87.512311,17093,41.72412510588373,-88.27539033469172,41.4363089086281
150165,41.538216,-87.512311,17093,41.71657502686901,-88.26137209706704,40.58966144220732
150165,41.538216,-87.512311,17093,41.69802732222981,-88.26067743708334,40.190195461614174
150165,41.538216,-87.512311,17093,41.67942601817363,-88.26031100234485,39.8435068060146
150165,41.538216,-87.512311,17093,41.660823411855404,-88.25994495433716,39.5355512366339
150165,41.538216,-87.512311,17093,41.64225435421144,-88.25921273515357,39.249062516573886
150165,41.538216,-87.512311,17093,41.623677066985,-88.25855911228282,39.006614806729985
150165,41.538216,-87.512311,17093,41.605083677422314,-88.25774690644536,38.79685122119741
150165,41.538216,-87.512311,17093,41.58648858481299,-88.25701572594708,38.632853948058546
150165,41.538216,-87.512311,17093,41.56793207827418,-88.25609954863424,38.50161573768361
150165,41.538216,-87.512311,17093,41.54953262791702,-88.25536650266281,38.42239076918563
150165,41.538216,-87.512311,17093,41.53096931140456,-88.25463314857987,38.38529802511701
150165,41.538216,-87.512311,17093,41.51242402585713,-88.25401942920723,38.39715042972683
150165,41.538216,-87.512311,17093,41.493834366828445,-88.25333703498137,38.44842175452939
150165,41.538216,-87.512311,17093,41.47524534281197,-88.25262036678966,38.54067158211275
