ccn,ccn_lat,ccn_lng,county,county_border_lat,county_border_lng,distance
310076,40.7618965,-74.30336,36119,40.99720456915638,-73.89397161452366,26.85716938501096
310076,40.7618965,-74.30336,36119,41.02318986963047,-73.89005727798937,28.133190618246196
310076,40.7618965,-74.30336,36119,41.049247563091825,-73.8914056960234,29.26551572214562
310076,40.7618965,-74.30336,36119,41.07519815532912,-73.89471858901301,30.38506217027633
310076,40.7618965,-74.30336,36119,41.10128395787536,-73.8924228334089,31.771518632262204
310076,40.7618965,-74.30336,36119,41.127245542374084,-73.88783395204489,33.269590469205035
310076,40.7618965,-74.30336,36119,41.15244933610727,-73.89407374879647,34.403191666222185
310076,40.7618965,-74.30336,36119,41.173388595487424,-73.91403218003548,34.931430253563924
310076,40.7618965,-74.30336,36119,41.19770029664697,-73.9270413341698,35.93397006842555
310076,40.7618965,-74.30336,36119,41.22009916361451,-73.94515532465138,36.74905673014375
310076,40.7618965,-74.30336,36119,41.24160129916,-73.96122520282276,37.62999725204878
310076,40.7618965,-74.30336,36119,41.26397640204225,-73.96911390865044,38.810110963925936
310076,40.7618965,-74.30336,36119,41.28454190995602,-73.94745620856094,40.58654631323351
310076,40.7618965,-74.30336,36119,41.30236319174844,-73.96760366548558,41.227862477682464
310076,40.7618965,-74.30336,36119,41.32217478302893,-73.97906876127682,42.22739503827492
310076,40.7618965,-74.30336,36119,41.325912669433734,-73.9440088602656,43.22308792237051
310076,40.7618965,-74.30336,36119,41.329392644712335,-73.90901834437823,44.25574815235482
310076,40.7618965,-74.30336,36119,41.3329629073306,-73.87424965671664,45.339103747278585
310076,40.7618965,-74.30336,36119,41.33652117068842,-73.83916625266886,46.47685175915269
310076,40.7618965,-74.30336,36119,41.33998214656172,-73.80410432062489,47.652472211630396
310076,40.7618965,-74.30336,36119,41.34365879378678,-73.76911111529797,48.87933135592208
310076,40.7618965,-74.30336,36119,41.347345927780474,-73.73417537374793,50.14242778129509
310076,40.7618965,-74.30336,36119,41.350958821088035,-73.6991217416912,51.43974395530792
310076,40.7618965,-74.30336,36119,41.35473804650954,-73.66406545735494,52.77837867335189
310076,40.7618965,-74.30336,36119,41.358115823178395,-73.62897164557248,54.126859842175136
310076,40.7618965,-74.30336,36119,41.361322209651604,-73.59378862445182,55.49792785423175
310076,40.7618965,-74.30336,36119,41.36502130476053,-73.55874150642984,56.91570027522448
310076,40.7618965,-74.30336,36119,41.35065179986585,-73.54636571167528,56.64298361773237
310076,40.7618965,-74.30336,36119,41.32455031003811,-73.54913455627805,55.26573750522972
310076,40.7618965,-74.30336,36119,41.29839752181946,-73.55040611555002,53.96817171178878
