,ccn,ccn_lat,ccn_lng,county,county_border_lat,county_border_lng,distance,driving_dist
0,330049,41.935072,-73.912876,36119,40.99720456915639,-73.89397161452366,64.7893871789139,83.2 mi
1,330049,41.935072,-73.912876,36119,41.02318986963047,-73.89005727798938,62.99816432872123,80.4 mi
2,330049,41.935072,-73.912876,36119,41.049247563091825,-73.89140569602341,61.19727723388379,91.1 mi
3,330049,41.935072,-73.912876,36119,41.07519815532912,-73.89471858901301,59.402116545092824,79.4 mi
4,330049,41.935072,-73.912876,36119,41.10128395787536,-73.89242283340892,57.6025601503041,87.9 mi
5,330049,41.935072,-73.912876,36119,41.12724554237408,-73.88783395204489,55.81460533716283,72.5 mi
6,330049,41.935072,-73.912876,36119,41.152449336107274,-73.89407374879647,54.067401894215934,89.6 mi
7,330049,41.935072,-73.912876,36119,41.173388595487424,-73.91403218003549,52.61234505461465,89.6 mi
8,330049,41.935072,-73.912876,36119,41.197700296646964,-73.9270413341698,50.938271835006894,90.0 mi
9,330049,41.935072,-73.912876,36119,41.220099163614506,-73.94515532465138,49.41399403235853,56.6 mi
10,330049,41.935072,-73.912876,36119,41.241601299159996,-73.96122520282276,47.96568529403536,55.3 mi
11,330049,41.935072,-73.912876,36119,41.26397640204225,-73.96911390865044,46.44600003745351,52.3 mi
12,330049,41.935072,-73.912876,36119,41.28454190995602,-73.94745620856094,44.97001230522014,48.7 mi
13,330049,41.935072,-73.912876,36119,41.30236319174844,-73.96760366548558,43.79482794101247,47.8 mi
14,330049,41.935072,-73.912876,36119,41.322174783028935,-73.9790687612768,42.4728092137675,46.2 mi
15,330049,41.935072,-73.912876,36119,41.32591266943373,-73.9440088602656,42.107593477129676,45.8 mi
16,330049,41.935072,-73.912876,36119,41.329392644712335,-73.90901834437824,41.837004124535156,46.1 mi
17,330049,41.935072,-73.912876,36119,41.332962907330604,-73.87424965671664,41.63769616224339,55.1 mi
18,330049,41.935072,-73.912876,36119,41.33652117068842,-73.83916625266886,41.51887456590311,56.4 mi
19,330049,41.935072,-73.912876,36119,41.33998214656172,-73.8041043206249,41.486815873999575,54.4 mi
20,330049,41.935072,-73.912876,36119,41.34365879378678,-73.76911111529796,41.51973999146709,58.0 mi
21,330049,41.935072,-73.912876,36119,41.347345927780474,-73.73417537374795,41.63123987913328,59.7 mi
22,330049,41.935072,-73.912876,36119,41.350958821088035,-73.6991217416912,41.828337205239784,59.3 mi
23,330049,41.935072,-73.912876,36119,41.35473804650954,-73.66406545735494,42.09286448167056,56.9 mi
24,330049,41.935072,-73.912876,36119,41.358115823178395,-73.62897164557248,42.46122343919025,59.6 mi
25,330049,41.935072,-73.912876,36119,41.361322209651604,-73.5937886244518,42.91687040289413,57.1 mi
26,330049,41.935072,-73.912876,36119,41.36502130476053,-73.55874150642984,43.4109097480446,58.5 mi
27,330049,41.935072,-73.912876,36119,41.35065179986585,-73.54636571167528,44.581317411738425,60.9 mi
28,330049,41.935072,-73.912876,36119,41.324550310038106,-73.54913455627805,46.16340920353475,64.9 mi
29,330049,41.935072,-73.912876,36119,41.29839752181946,-73.55040611555002,47.79502880070631,64.6 mi
30,330049,41.935072,-73.912876,36119,41.275725245295924,-73.53443351130869,49.56057110723068,73.6 mi
31,330049,41.935072,-73.912876,36119,41.253517545286726,-73.51584017060011,51.3510817579084,70.7 mi
32,330049,41.935072,-73.912876,36119,41.231164535402726,-73.49760099936243,53.144956472964296,71.8 mi
33,330049,41.935072,-73.912876,36119,41.210237723629476,-73.48802845385815,54.668655382690105,73.9 mi
34,330049,41.935072,-73.912876,36119,41.19679200522933,-73.51815209046919,54.92437190011177,78.3 mi
35,330049,41.935072,-73.912876,36119,41.18304493594663,-73.54804836609816,55.26177729134056,74.9 mi
36,330049,41.935072,-73.912876,36119,41.16934340522744,-73.5779127768653,55.653565526502,76.3 mi
37,330049,41.935072,-73.912876,36119,41.15570627660004,-73.60785807774644,56.09544053019615,74.6 mi
38,330049,41.935072,-73.912876,36119,41.14230079538308,-73.6377050029069,56.57752080845597,75.7 mi
39,330049,41.935072,-73.912876,36119,41.128678487599394,-73.66769506014867,57.12506876068686,76.8 mi
40,330049,41.935072,-73.912876,36119,41.11464969995807,-73.69745918883716,57.75410775206024,75.6 mi
41,330049,41.935072,-73.912876,36119,41.10097470047854,-73.72723006364238,58.408715206978684,79.1 mi
42,330049,41.935072,-73.912876,36119,41.07887298578044,-73.71008269394287,60.06391841122466,77.9 mi
43,330049,41.935072,-73.912876,36119,41.05649754869104,-73.69183179691339,61.75447623309017,80.7 mi
44,330049,41.935072,-73.912876,36119,41.034530770073644,-73.6735625323403,63.42429920228532,81.9 mi
45,330049,41.935072,-73.912876,36119,41.01240243582443,-73.65540415471392,65.11025561087547,87.5 mi
